batch,score,loss,loss_v
31236,14,1.6143591,44.122467
31237,-40,-0.6235272,71.60942
31238,12,2.178099,62.356815
31239,12,2.3327007,34.93284
31240,14,2.5682552,51.553497
31241,50,2.3238983,152.63776
31242,20,-0.27051353,155.01733
31243,-28,1.3054408,246.20477
31244,14,1.0782226,31.610815
31245,14,2.7121685,461.63007
31246,50,2.5457327,145.83345
31247,-24,1.3669215,144.70879
31248,-26,0.91354513,260.7819
31249,-50,0.14818251,7.9129915
31250,14,2.4645364,54.536312
31251,0,-0.30819434,42.550636
31252,-26,0.8005742,77.593025
31253,-50,-0.17376651,3.422297
31254,-50,-0.52150023,20.17429
31255,10,1.3605541,52.081085
31256,16,1.4988303,41.58516
31257,-50,0.109166846,2.1823184
31258,-50,0.042463154,4.5394416
31259,14,-1.3933321,136.76337
31260,12,1.0547352,78.1912
31261,-28,-0.40509638,13.151427
31262,10,1.3420858,49.02448
31263,-50,-0.4144919,82.355934
31264,14,-0.38187444,30.641853
31265,-12,-0.5608417,49.844227
31266,12,1.161065,56.719864
31267,-50,0.005480984,1.9698213
31268,-26,0.32337958,11.002444
31269,-50,0.35665905,15.633801
31270,14,0.538915,262.9799
31271,16,2.208903,274.0833
31272,-50,-0.14792053,3.3459916
31273,-30,0.27091295,30.393755
31274,-50,-0.83066356,101.93237
31275,-50,0.08460879,8.464367
31276,-42,0.60599345,27.31231
31277,-50,-0.07879684,4.7143145
31278,-28,-1.3169683,43.822033
31279,-50,0.01893593,15.325713
31280,16,2.0314732,346.77716
31281,-14,-0.7653545,55.12835
31282,-50,-0.3195398,12.590214
31283,16,0.22893327,108.65122
31284,-50,-0.5885814,10.728911
31285,12,2.1681519,57.602306
31286,-50,-0.079446085,9.709273
31287,14,1.5422248,255.58965
31288,8,1.1020954,32.978756
31289,50,1.8358259,157.09407
31290,-50,-0.24305344,20.135656
31291,14,0.35220683,8.591033
31292,-50,0.12223221,21.3016
31293,-50,0.16792275,20.133326
31294,14,1.9865903,190.69446
31295,-30,-0.59208304,13.148057
31296,-44,0.08968651,5.295561
31297,-50,-0.2565407,9.918091
31298,14,0.5740045,19.400404
31299,-18,-0.41262695,45.05663
31300,14,1.7537551,39.390915
31301,-50,0.49987906,12.723761
31302,-50,0.06457207,4.104185
31303,14,0.8864116,25.363811
31304,-24,-0.34207723,42.393436
31305,-44,-0.9443337,88.83901
31306,-50,-2.2644854,152.96797
31307,-50,0.43869606,10.2088995
31308,14,1.0169854,32.04106
31309,-50,0.20843074,15.4513035
31310,-50,-0.047260776,3.5591233
31311,-50,-0.12358613,19.253563
31312,2,-0.21171498,152.19124
31313,-26,0.14383972,56.953747
31314,-50,-0.011734391,5.6706123
31315,-50,0.27497524,9.288224
31316,-50,-1.3628874,57.038666
31317,-50,0.0074422625,3.019061
31318,-28,-0.01965946,11.3691845
31319,12,2.8236566,133.65665
31320,16,1.7335021,200.63153
31321,8,-3.4703195,323.08212
31322,50,2.4035034,144.04662
31323,14,1.9491285,29.774124
31324,12,0.8976629,223.19188
31325,-50,-0.06253905,4.9499106
31326,14,2.4500973,154.13446
31327,18,0.1171492,97.28673
31328,-24,-0.34229344,8.768439
31329,-50,-0.6496994,59.907806
31330,16,2.1432748,251.03773
31331,-34,-0.42977577,18.569574
31332,-24,-0.5210925,13.466925
31333,14,1.5597683,237.10379
31334,-26,1.0068403,67.37954
31335,-50,0.10221659,6.668838
31336,14,-4.2398705,305.4215
31337,50,2.599982,143.59102
31338,-42,-0.507801,35.344227
31339,50,2.7167416,142.65231
31340,-50,-0.2628115,15.656835
31341,-24,-1.0813594,18.949574
31342,14,1.4138167,133.46437
31343,-50,0.5192486,24.400972
31344,-24,0.37848935,70.96697
31345,14,2.2607665,222.32219
31346,-38,0.33814713,25.326042
31347,10,1.5871878,50.202404
31348,-50,0.00638624,1.5231712
31349,-50,0.1782912,36.81269
31350,10,4.1026807,221.91783
31351,-12,-0.14936744,86.8192
31352,14,2.83108,217.60735
31353,-50,0.8782303,29.063606
31354,-50,0.120686606,3.983658
31355,16,3.8757117,199.24228
31356,14,0.34308657,86.0488
31357,14,1.4350654,23.58503
31358,10,1.8884497,179.892
31359,-50,-0.018920766,13.491195
31360,50,2.592555,137.6956
31361,-50,0.24806213,10.757074
31362,-46,0.17039596,24.372465
31363,14,2.3918703,61.113926
31364,-30,-0.41063887,70.86791
31365,12,1.8879386,62.995792
31366,-6,-2.0650022,188.1693
31367,-50,0.86744875,18.665735
31368,-50,0.07711092,7.274959
31369,-28,0.5648698,52.43227
31370,-50,-1.9172838,57.125195
31371,12,0.85673904,164.28752
31372,14,1.6762205,143.18217
31373,14,1.475567,147.5072
31374,50,2.749065,144.81255
31375,14,2.440439,148.26949
31376,-30,-0.8138705,62.300865
31377,12,2.536391,35.996162
31378,-28,-0.61886376,40.592056
31379,-30,-0.67867064,29.430126
31380,-30,-0.0021597461,16.47687
31381,50,4.139092,142.63557
31382,-50,-0.28402945,35.21516
31383,8,1.9413974,49.840073
31384,-28,0.08474323,17.504566
31385,-28,-1.3628519,72.45288
31386,16,1.903918,154.75592
31387,-50,-0.6207417,37.867733
31388,16,2.0130813,168.97508
31389,-36,-0.12429437,13.584307
31390,-4,-1.9900073,184.04478
31391,-28,-0.08399832,22.363972
31392,-50,0.26195225,11.174524
31393,-26,2.5331314,64.92242
31394,16,0.6761763,26.79883
31395,-46,-1.3298895,47.974136
31396,-50,-0.092082135,11.338319
31397,-50,-0.10421407,5.8731837
31398,-50,0.5075517,34.610077
31399,-50,-0.5399747,24.558472
31400,-26,-0.548871,17.57817
31401,10,2.014461,68.8865
31402,-50,-0.42299345,27.957298
31403,-50,0.33806935,16.455553
31404,-50,-0.35893536,17.470085
31405,-50,-0.42672744,30.770227
31406,-50,0.1864132,10.502603
31407,-26,0.113146156,25.112818
31408,-50,0.24928787,15.966255
31409,-50,-0.17180449,11.490052
31410,-50,-0.31874862,18.138128
31411,14,1.6096178,158.97719
31412,14,2.2708051,45.93337
31413,-50,-0.35980192,10.619389
31414,-28,0.42355162,195.39594
31415,-26,-0.18312584,7.483516
31416,-24,-0.25305673,7.1639113
31417,-50,-0.045922328,3.8961518
31418,14,1.7395303,48.190495
31419,50,1.6806754,143.52855
31420,14,3.1361003,159.50859
31421,50,3.3177407,140.58589
31422,-34,0.7384572,67.823235
31423,-50,-0.02392396,5.60951
31424,-28,0.11993072,5.8121943
31425,-50,-1.3330886,42.574898
31426,-34,-0.11531406,6.1384606
31427,-28,-0.37504184,17.926086
31428,-40,-0.4512352,16.695278
31429,12,2.2516499,154.78528
31430,-30,0.32765973,16.906414
31431,-30,0.5882138,12.772739
31432,-10,-0.13267277,77.12869
31433,-28,1.5870264,110.156364
31434,-34,-0.3717756,13.228486
31435,-50,0.81333333,33.610046
31436,-22,-0.6615608,14.829065
31437,-50,0.13642837,26.973486
31438,-28,0.99184114,141.64473
31439,-50,-0.21545906,6.348094
31440,-50,-0.6773839,15.276246
31441,8,1.8560328,47.70356
31442,6,1.9122734,45.028397
31443,-34,-0.20096083,12.174452
31444,14,2.097575,44.20689
31445,-16,-0.09706685,75.965065
31446,-50,-0.5934149,16.39628
31447,50,2.6017635,143.48927
31448,-50,0.3590331,16.124687
31449,-34,-0.1754507,9.899495
31450,-50,1.0566554,45.69135
31451,-26,0.31817466,29.99075
31452,-30,-0.48581445,37.73056
31453,-18,-0.1777476,88.620995
31454,-38,-0.5948901,28.421377
31455,14,0.5601349,22.03151
31456,-30,0.08831196,7.92655
31457,-26,0.41357997,9.144584
31458,14,0.40255243,24.76625
31459,-32,-0.5883567,26.02973
31460,-22,-2.3882706,202.54323
31461,-24,-1.9692392,162.33813
31462,10,3.139706,81.8517
31463,-50,0.11336034,12.4560585
31464,8,1.7597994,58.659496
31465,-50,-1.0428045,25.882118
31466,-50,-0.14302108,6.858769
31467,12,2.1970263,120.386024
31468,14,1.4451787,24.079208
31469,-50,0.034017775,5.3328633
31470,14,0.95368,28.586191
31471,14,1.5478865,163.90234
31472,-50,-0.464769,14.020376
31473,-50,-0.07504186,4.7508636
31474,12,1.6598114,53.042305
31475,-26,-0.20198934,7.5156054
31476,-28,2.300454,89.26936
31477,10,2.0898697,55.393818
31478,-50,-2.611792,57.925636
31479,14,1.8228465,175.78214
31480,-28,1.0234392,114.6501
31481,10,2.626492,57.601387
31482,-22,0.032921385,54.67792
31483,14,2.300974,180.10643
31484,-50,-0.27250442,10.545249
31485,14,0.38749513,23.447803
31486,14,2.0458257,47.250477
31487,-46,-0.69724387,32.32412
31488,-50,0.34061295,25.304043
31489,16,0.5851553,93.03041
31490,12,2.5943954,163.84167
31491,-50,-0.15685192,10.441202
31492,-50,-0.07547025,3.2410736
31493,-26,-0.72877073,21.152655
31494,-50,-0.14166775,10.523707
31495,-50,-0.053409357,3.2424088
31496,-50,0.122933984,15.313441
31497,50,2.6611133,140.38736
31498,-50,-0.50666374,11.589522
31499,-30,0.24558978,73.30685
31500,-50,0.37347615,39.923706
31501,-44,-0.6212305,14.749099
31502,-50,-0.05756792,18.822596
31503,16,2.288829,128.5766
31504,14,2.8877835,152.73576
31505,-50,0.28119925,25.29569
31506,14,1.6465731,136.38715
31507,-50,0.040409874,5.9302235
31508,50,3.2410116,139.32036
31509,-18,-3.5376906,440.78702
31510,50,3.561631,138.37051
31511,-50,0.16060512,21.411621
31512,-24,2.4029415,160.88408
31513,-50,0.10254021,28.628723
31514,-30,0.3801267,114.11208
31515,-32,0.18515424,49.33689
31516,-22,-0.042168368,31.526516
31517,-50,-0.3498324,33.802715
31518,-24,0.80116016,62.445717
31519,-24,-0.874218,69.09974
31520,-32,-0.4015765,23.90225
31521,-30,-0.17874543,39.43012
31522,12,0.24853694,10.31656
31523,10,0.8617895,55.86244
31524,-50,-0.52095747,10.355221
31525,50,2.2485967,138.54486
31526,-26,-0.4303035,38.540173
31527,-30,-0.26037198,32.733788
31528,-50,0.055168487,3.1747806
31529,-50,0.09652004,5.6253066
31530,-50,-0.03442322,4.916936
31531,-28,-0.23336299,15.510318
31532,-34,-1.1105864,28.729834
31533,8,1.0717716,41.66446
31534,-28,0.12522373,35.86024
31535,-50,-0.053734045,19.163824
31536,14,-2.4076064,229.47699
31537,-50,0.20076977,17.706732
31538,-50,-0.35086453,16.162785
31539,-22,-0.60325325,23.77654
31540,-50,-0.17855074,20.776047
31541,-26,-0.8498774,116.86094
31542,-50,-0.5685645,18.093061
31543,-22,-0.26155573,17.22734
31544,50,2.652675,141.6093
31545,14,0.3034373,23.475676
31546,-50,-0.090189956,11.112992
31547,-30,-0.06264961,14.191712
31548,14,1.4547762,149.44774
31549,10,2.2177863,127.22211
31550,14,1.9407454,125.33762
31551,-50,-0.44458917,22.340063
31552,-34,-0.6748301,29.527355
31553,-50,0.1354491,6.2766933
31554,-42,-0.9888791,26.599293
31555,-50,0.46886635,58.426132
31556,-38,-0.059356354,10.955004
31557,-50,-0.044127584,4.3555202
31558,-36,-0.6204306,32.610153
31559,14,0.7802333,94.695274
31560,-50,0.19594964,20.230095
31561,-50,0.1888103,40.465736
31562,-50,0.01422656,6.256506
31563,50,2.6056561,139.58716
31564,14,2.305898,155.49527
31565,-34,-1.1084646,60.346855
31566,14,1.9254731,45.897114
31567,-50,-0.31089064,37.292793
31568,10,1.4146575,45.473244
31569,-50,-0.7090235,20.400608
31570,-50,-0.11346508,6.2059503
31571,-24,0.70913523,107.48811
31572,8,1.1982101,57.461586
31573,-50,0.07597441,6.1880946
31574,14,1.4210656,49.6327
31575,-50,0.08367326,6.0308466
31576,12,1.2960905,141.57996
31577,-50,-0.28491083,7.6009192
31578,-50,-0.19443132,10.466297
31579,14,1.196444,110.375946
31580,-26,-1.7708514,38.142105
31581,-30,0.59730744,21.946045
31582,14,1.2720878,86.21384
31583,-28,-0.01992811,7.24302
31584,12,1.7021205,58.87219
31585,-26,0.97285086,83.71811
31586,12,1.580866,46.320335
31587,14,1.8054144,40.820057
31588,-50,0.06487579,5.6102953
31589,-30,0.4207213,6.618012
31590,12,1.5559468,50.88524
31591,10,1.6471901,48.79609
31592,14,0.8686406,58.05456
31593,-24,-6.109569,306.83252
31594,-30,-0.40286005,52.702812
31595,12,1.3589872,55.195488
31596,14,1.7622672,112.423454
31597,-50,-0.05405322,11.8497095
31598,-24,-0.9422476,45.511818
31599,14,1.079123,72.798065
31600,14,0.47531074,17.520262
31601,-50,-0.3366777,13.564884
31602,-50,-0.044170685,5.44146
31603,14,1.3684914,35.664223
31604,-50,0.30643126,39.846268
31605,-50,-0.16729446,25.688553
31606,-50,-0.3096507,61.93916
31607,-50,-0.093979344,19.372004
31608,-50,-1.1545228,85.26245
31609,-26,-0.8130189,85.13762
31610,16,1.6255479,76.931
31611,14,-0.6027597,27.112688
31612,50,2.3832889,116.09225
31613,16,1.2829158,50.38188
31614,-50,0.094276175,7.417613
31615,-36,-0.43313822,16.39004
31616,-34,-1.1448189,61.14038
31617,10,-1.6380088,94.18324
31618,16,0.51553303,38.218304
31619,-42,-0.7845209,29.336355
31620,-50,0.07549487,18.545578
31621,14,1.3021443,94.62045
31622,-50,-0.8057443,71.45205
31623,-24,-0.455325,20.859146
31624,-50,0.17866154,17.707497
31625,14,0.30546123,22.839548
31626,-50,0.20884207,21.670172
31627,50,1.148748,139.80281
31628,-50,0.12440948,13.959831
31629,10,2.9779315,148.3739
31630,8,2.3302035,83.10649
31631,8,1.9264344,136.94545
31632,-50,0.47753057,36.341175
31633,-50,-0.07175756,6.1045923
31634,14,0.41595763,51.72782
31635,12,-0.44305104,10.677807
31636,12,1.1002443,155.23718
31637,28,-0.31872922,47.707695
31638,-28,0.4946192,49.051723
31639,-10,-0.22930108,28.695938
31640,12,2.3012397,128.27257
31641,-28,0.38629133,16.704206
31642,-50,0.002728839,6.3565936
31643,-50,-0.19188836,9.165976
31644,-26,-0.7672598,32.352398
31645,-50,-0.3110016,32.864426
31646,-50,-0.04198392,9.435177
31647,-50,0.015855532,3.2943602
31648,-50,-1.5472003,71.40216
31649,12,-0.5363876,123.2408
31650,-34,0.23499812,30.69964
31651,-40,0.060794298,7.554877
31652,-50,-0.16926843,7.6433277
31653,50,2.981721,135.55289
31654,14,1.043561,33.642338
31655,-6,-0.21897824,90.47217
31656,14,1.0745959,35.589363
31657,-28,0.2623751,58.90864
31658,-30,-0.7169898,93.154274
31659,50,2.3087986,139.32545
31660,-6,-0.29761654,111.15669
31661,-18,-0.18176425,89.73574
31662,14,1.7754747,48.32412
31663,14,-0.097005956,27.812572
31664,14,1.2297608,155.56161
31665,14,-0.15305683,29.670732
31666,12,2.4636257,58.09518
31667,14,-1.1911638,50.01972
31668,-26,0.39191923,115.542
31669,-50,-0.28460124,26.572966
31670,-30,1.1354795,62.85242
31671,-50,1.6995853,79.838524
31672,-26,-0.30614305,12.704895
31673,-26,-0.41757685,15.637737
31674,0,0.13563102,23.180199
31675,26,-0.36825037,50.14592
31676,14,0.12947154,43.66103
31677,-8,-0.18572752,18.004827
31678,-50,-0.01750281,4.867411
31679,10,2.1530159,66.882256
31680,-28,0.7413165,58.025425
31681,-22,-0.27443007,89.44503
31682,-50,-0.0021819198,7.090837
31683,14,1.7185297,51.32627
31684,-34,-0.15440136,21.926678
31685,50,2.3987277,138.35365
31686,-50,-0.10655199,30.577845
31687,-50,0.07016941,7.1992073
31688,-8,-0.44660565,168.73834
31689,-30,0.3234601,30.098404
31690,-26,1.1195621,83.204315
31691,-50,0.30596513,17.10677
31692,12,2.0856178,45.683296
31693,14,1.4439341,32.47887
31694,-44,-0.30906487,39.184196
31695,12,1.6320401,30.92273
31696,-50,-0.011054972,4.3041887
31697,50,2.734629,138.66672
31698,12,-0.29308206,87.70331
31699,-36,-0.22557673,20.662813
31700,-30,-0.14283594,7.9046345
31701,-30,0.013481787,6.567407
31702,-34,-0.0074773743,8.160229
31703,14,2.2797327,40.344257
31704,-30,0.66962993,81.20415
31705,-50,-0.048927214,3.7181945
31706,-26,0.5854958,17.584217
31707,10,1.6817666,128.45602
31708,14,1.7389914,44.41179
31709,12,2.9104145,54.0458
31710,-32,-0.81413245,30.71295
31711,-50,0.1561575,5.995677
31712,-50,-0.111799814,16.51625
31713,50,3.0780687,134.8165
31714,-50,-0.48399174,24.019312
31715,-30,-0.7565154,45.20694
31716,14,1.7560453,48.97573
31717,-50,0.18738748,29.053679
31718,-36,-0.07469135,9.487843
31719,-30,0.1951825,8.919114
31720,14,1.4737766,105.354706
31721,-12,-0.34069255,75.40551
31722,-50,-0.26704246,31.019176
31723,-50,-0.22717695,22.593454
31724,12,1.5963116,61.645893
31725,-50,-0.38211274,13.765944
31726,-50,-0.004573005,2.4466677
31727,6,1.7689285,88.81951
31728,-8,-1.3212261,104.61439
31729,6,1.5039377,46.541176
31730,8,1.5479349,67.96716
31731,14,0.9788618,30.889633
31732,-44,-0.32594547,30.648174
31733,14,2.042259,134.40071
31734,-50,-0.5950444,16.324476
31735,-50,0.015458217,4.457335
31736,-10,-0.18016857,77.429955
31737,14,1.6118662,72.38068
31738,14,-0.42279038,251.32709
31739,-8,-0.24930991,52.611412
31740,-50,-0.050573237,5.615953
31741,14,0.92188007,25.886665
31742,-24,0.1214377,37.879063
31743,-50,-0.1759252,13.775557
31744,12,0.9870096,26.34127
31745,-24,0.3550741,39.259674
31746,12,1.8177838,57.236008
31747,-50,0.04229089,5.182237
31748,-24,1.3007513,46.842667
31749,-34,-0.81687003,92.44695
31750,50,3.6891468,138.64801
31751,-50,0.7728087,46.166595
31752,50,2.9852452,141.0955
31753,-30,-0.48627588,27.156311
31754,16,1.9963486,43.776047
31755,12,3.6938386,151.40898
31756,50,2.7126474,140.797
31757,-28,-0.33035225,17.215435
31758,-24,-1.3623855,19.53678
31759,50,4.7810063,136.76651
31760,14,2.1509235,40.288002
31761,50,4.1643186,136.80785
31762,-38,-0.3208332,14.718147
31763,-50,1.0840648,73.901535
31764,-50,0.22591694,21.466703
31765,16,1.0147631,83.78152
31766,50,2.8065429,137.37465
31767,-50,-0.31822085,15.1619835
31768,-50,0.011716088,2.9907532
31769,-44,-0.028998429,9.00238
31770,4,1.3895199,35.47764
31771,4,-1.8871161,110.14641
31772,50,2.1772401,137.41199
31773,10,2.7169294,48.473087
31774,14,-0.5827834,40.34844
31775,-32,0.42469522,57.908905
31776,4,1.7707031,41.517933
31777,-50,-0.2845222,5.5869884
31778,-50,0.24502392,41.59644
31779,14,0.7794901,89.33707
31780,50,3.01818,138.31023
31781,-50,-0.32706547,4.187665
31782,-50,0.08221961,5.7725263
31783,-28,0.3784422,10.144298
31784,-32,1.0922171,56.7974
31785,-24,-2.4968805,291.39673
31786,14,0.19680466,22.664576
31787,-26,0.7209453,22.704494
31788,-28,0.41960225,51.69313
31789,16,2.1836138,140.7376
31790,-50,0.07359221,4.9381547
31791,-50,-0.33554828,16.131481
31792,-28,-0.08082185,10.773785
31793,-50,0.4575375,37.16186
31794,12,1.1120248,96.71742
31795,-50,-0.46742767,26.64598
31796,-28,-0.9503618,39.010006
31797,-28,-0.09874205,8.45441
31798,-20,-0.6737845,27.562954
31799,-26,0.67258805,16.430319
31800,14,1.9297334,113.65973
31801,-50,-0.08072708,3.5688066
31802,-50,-0.5882281,48.25823
31803,-50,-0.55177957,47.671616
31804,-50,-0.32072452,20.480955
31805,10,0.97207063,68.4856
31806,-28,-0.119966224,55.804752
31807,14,2.4864945,115.45346
31808,14,3.56315,132.4384
31809,-28,-0.9903474,41.87232
31810,14,2.296116,99.298615
31811,-50,-0.70685375,26.218922
31812,14,3.7277026,134.57637
31813,-44,-0.57456887,21.919678
31814,14,2.739281,113.24209
31815,-50,0.32200894,17.436396
31816,14,0.4586258,20.936218
31817,-50,0.11170393,10.243641
31818,50,2.751936,136.363
31819,14,1.6414033,91.56651
31820,50,1.8899415,141.11899
31821,14,1.4009905,44.680504
31822,14,-0.7562966,245.77963
31823,-28,0.5355628,21.29876
31824,14,1.4260814,90.44033
31825,50,2.0598986,134.15878
31826,-50,0.45972374,13.807582
31827,-50,-0.36588892,11.6091385
31828,-50,0.017675867,8.239735
31829,-30,-0.545838,21.705708
31830,-24,-1.4971392,51.19923
31831,16,1.1413094,34.167267
31832,-26,0.30391288,7.352119
31833,-50,-0.6798148,65.156586
31834,-50,-0.3459107,10.692877
31835,-22,-0.00085857237,26.924221
31836,-50,0.001559927,3.4302468
31837,-24,-0.71383554,32.14775
31838,-50,-0.3666287,6.858702
31839,-50,0.012918774,3.4859033
31840,16,3.731993,116.804405
31841,-50,0.15568727,12.702222
31842,14,0.74246,35.7725
31843,-26,0.14069003,17.874548
31844,-30,-0.62326175,47.97968
31845,-46,-1.2035238,30.577673
31846,-34,-0.585528,57.042046
31847,-36,-0.09500176,9.3362875
31848,14,0.04142625,20.93238
31849,16,2.4501822,139.56587
31850,-50,-0.49435776,50.877907
31851,-50,0.22023715,10.024144
31852,-50,-0.1642884,22.965626
31853,14,3.5890496,140.0815
31854,14,1.708243,92.1104
31855,10,3.1070833,129.11717
31856,-50,-0.18449757,10.272172
31857,14,1.4963667,32.346245
31858,-32,-0.6648162,25.747038
31859,-50,0.19337815,20.243376
31860,50,3.9165747,135.93365
31861,16,1.3029457,33.47889
31862,8,1.8887801,43.149826
31863,-50,0.04222325,4.360048
31864,-26,0.8402699,52.719795
31865,-22,-0.23395334,17.754267
31866,-50,-0.016004227,20.24365
31867,14,0.24843496,22.8129
31868,-22,-0.3308109,45.120594
31869,-26,-0.4093823,22.90773
31870,-50,0.017378552,4.3978257
31871,-26,1.2867122,140.7712
31872,-50,0.1079411,5.410166
31873,16,0.6194027,26.069208
31874,16,1.8609365,137.604
31875,-50,0.016611995,2.835733
31876,-50,0.10905533,7.494775
31877,-50,0.5230438,31.80421
31878,12,1.60552,74.9007
31879,-20,-0.13484164,55.6366
31880,-50,-0.119092606,27.637514
31881,-50,-0.025478227,4.544061
31882,-48,-0.1451152,18.439087
31883,-50,-0.21387553,22.631052
31884,14,2.2856023,45.709698
31885,-50,-0.4922444,11.218201
31886,-50,0.44324702,13.248918
31887,8,2.4112456,82.53984
31888,-24,-0.4301956,77.23122
31889,-28,0.5756809,37.837936
31890,-32,-0.09598195,8.209223
31891,-26,0.08558658,12.54093
31892,-24,0.8666876,27.613785
31893,8,2.2571046,45.96912
31894,6,1.7831156,37.91676
31895,16,1.3010762,33.968845
31896,-30,-1.1771756,33.36831
31897,-24,-1.6094433,48.963554
31898,-50,-0.13087073,7.7661552
31899,-30,-0.12607518,6.1467495
31900,-50,0.093141116,3.8460915
31901,16,0.55480725,63.86909
31902,-50,-0.07313667,6.5157905
31903,16,2.868247,139.83934
31904,8,1.7517436,46.223812
31905,-50,-0.12714058,11.655635
31906,-50,-0.16188404,14.462799
31907,-50,-0.24109617,11.952659
31908,50,3.5215988,134.38881
31909,16,1.0452378,87.06617
31910,16,0.7844423,57.990498
31911,-42,-0.053052984,10.85109
31912,-50,0.6524622,43.04133
